id_persona,sexo,salario_mensual_mxn
5036,Hombre,18974.63
5037,Mujer,16432.93
5038,Mujer,3509.78
5039,Mujer,13907.48
5040,Mujer,8324.26
5041,Hombre,10445.93
5042,Mujer,1000.0
5043,Mujer,5833.26
5044,Hombre,4542.29
5045,Hombre,11926.26
5046,Mujer,11419.86
5047,Hombre,1000.0
5048,Mujer,6500.84
5049,Mujer,11648.38
5050,Hombre,7359.94
5051,Mujer,9880.79
5052,Hombre,9780.24
5053,Hombre,9737.47
5054,Hombre,6979.08
5055,Mujer,1125.39
5056,Mujer,1553.11
5057,Mujer,9792.09
5058,Hombre,8287.56
5059,Mujer,5976.69
5060,Hombre,6292.49
5061,Hombre,6826.65
5062,Mujer,11311.1
5063,Mujer,5091.4
5064,Mujer,1000.0
5065,Mujer,9946.43
5066,Hombre,7278.06
5067,Mujer,6741.28
5068,Mujer,13834.1
5069,Mujer,6507.48
5070,Mujer,7901.33
5071,Hombre,2894.84
5072,Hombre,7211.49
5073,Hombre,10942.87
5074,Hombre,1200.82
5075,Hombre,9103.8
5076,Hombre,8653.56
5077,Mujer,6785.79
5078,Hombre,12867.22
5079,Hombre,9704.97
5080,Hombre,14851.32
5081,Mujer,2128.85
5082,Mujer,7211.66
5083,Mujer,6980.1
5084,Hombre,3388.35
5085,Hombre,12503.33
5086,Hombre,18661.03
5087,Hombre,8123.47
5088,Hombre,10472.59
5089,Mujer,6980.33
5090,Mujer,3388.87
5091,Hombre,1000.0
5092,Mujer,3424.02
5093,Hombre,1936.19
5094,Mujer,14268.46
5095,Mujer,6082.01
5096,Mujer,5043.36
5097,Mujer,10601.19
5098,Hombre,3152.12
5099,Mujer,3149.11
5100,Hombre,8506.33
5101,Mujer,11229.46
5102,Hombre,10457.58
5103,Hombre,9317.46
5104,Mujer,6951.53
5105,Mujer,8401.06
5106,Mujer,7507.44
5107,Hombre,3565.12
5108,Hombre,8407.36
5109,Hombre,3368.4
5110,Hombre,8564.87
5111,Mujer,4437.08
5112,Hombre,19627.22
5113,Mujer,6420.48
5114,Hombre,1880.92
5115,Mujer,5996.19
5116,Hombre,10537.11
5117,Hombre,15730.14
5118,Hombre,5547.46
5119,Hombre,1079.07
5120,Hombre,11875.77
5121,Hombre,1987.31
5122,Hombre,6237.3
5123,Hombre,7040.71
5124,Hombre,7886.65
5125,Mujer,9701.24
5126,Hombre,5123.65
5127,Hombre,6968.22
5128,Hombre,8135.78
5129,Hombre,8873.19
5130,Hombre,8640.22
5131,Mujer,8562.03
5132,Hombre,11997.28
5133,Hombre,9966.85
5134,Hombre,10241.13
5135,Mujer,1000.0
5136,Hombre,8426.02
5137,Hombre,10357.78
5138,Hombre,11480.24
5139,Hombre,5084.42
5140,Mujer,3634.32
5141,Hombre,5616.55
5142,Hombre,10613.86
5143,Hombre,12852.46
5144,Hombre,6366.43
5145,Mujer,10685.83
5146,Mujer,7155.66
5147,Mujer,6040.71
5148,Mujer,5648.77
5149,Mujer,9959.75
5150,Hombre,9665.1
5151,Mujer,16841.21
5152,Mujer,2764.99
5153,Mujer,8931.46
5154,Hombre,5818.6
5155,Mujer,2688.21
5156,Mujer,6551.1
5157,Hombre,8818.09
5158,Hombre,21331.78
5159,Mujer,5771.34
5160,Mujer,1514.2
5161,Hombre,9428.55
5162,Hombre,1000.0
5163,Mujer,6186.19
5164,Mujer,6672.11
5165,Hombre,11775.7
5166,Hombre,12581.3
5167,Hombre,5933.94
5168,Mujer,5922.24
5169,Mujer,3152.46
5170,Mujer,1523.72
5171,Hombre,9594.53
5172,Mujer,1000.0
5173,Mujer,4734.18
5174,Mujer,2121.72
5175,Mujer,9073.57
5176,Hombre,16306.44
5177,Hombre,2342.85
5178,Hombre,1000.0
5179,Hombre,7638.01
5180,Hombre,8270.64
5181,Hombre,9183.97
5182,Mujer,4591.56
5183,Mujer,5697.12
5184,Hombre,9853.8
5185,Hombre,12881.94
5186,Mujer,1000.0
5187,Mujer,4939.77
5188,Hombre,9162.14
5189,Mujer,2469.11
5190,Mujer,14390.26
5191,Hombre,5340.66
5192,Hombre,8014.18
5193,Hombre,10702.1
5194,Mujer,3939.22
5195,Hombre,1000.0
5196,Mujer,4671.05
5197,Hombre,12832.48
5198,Hombre,6683.97
5199,Mujer,2791.05
5200,Mujer,10765.52
5201,Mujer,5111.51
5202,Hombre,5904.28
5203,Mujer,7272.55
5204,Hombre,11668.38
5205,Hombre,18917.71
5206,Mujer,10322.56
5207,Hombre,13419.28
5208,Mujer,4323.15
5209,Mujer,1983.59
5210,Hombre,8480.49
5211,Mujer,7082.26
5212,Hombre,3346.69
5213,Mujer,5811.17
5214,Mujer,8396.93
5215,Hombre,9821.77
5216,Mujer,8869.3
5217,Hombre,9509.34
5218,Hombre,5918.46
5219,Mujer,4287.45
5220,Mujer,1204.72
5221,Hombre,16231.49
5222,Hombre,8260.53
5223,Mujer,5588.16
5224,Hombre,4020.44
5225,Mujer,19810.46
5226,Mujer,1770.02
5227,Mujer,4670.18
5228,Mujer,8471.27
5229,Hombre,10900.96
5230,Hombre,12510.69
5231,Hombre,16334.24
5232,Hombre,10477.71
5233,Hombre,3447.86
5234,Mujer,5443.75
5235,Hombre,9585.25
5236,Mujer,15907.02
5237,Hombre,1909.88
5238,Mujer,12011.59
5239,Mujer,7409.61
5240,Hombre,11970.24
5241,Mujer,6141.02
5242,Hombre,4409.05
5243,Mujer,9978.93
5244,Hombre,11144.94
5245,Hombre,12574.26
5246,Hombre,8140.13
5247,Mujer,3900.8
5248,Hombre,1185.46
5249,Hombre,11887.18
5250,Hombre,10107.5
5251,Hombre,3853.98
5252,Hombre,5776.42
5253,Hombre,6099.59
5254,Mujer,1000.0
5255,Mujer,2920.43
5256,Hombre,3097.76
5257,Mujer,4743.84
5258,Mujer,3275.86
5259,Hombre,1000.0
5260,Mujer,15701.66
5261,Hombre,13836.43
5262,Hombre,4694.41
5263,Hombre,9425.9
5264,Hombre,10078.59
5265,Hombre,13559.89
5266,Mujer,2916.28
5267,Hombre,13114.48
5268,Hombre,5734.43
5269,Hombre,2188.62
5270,Mujer,9858.61
5271,Mujer,12408.41
5272,Hombre,19845.59
5273,Mujer,1201.24
5274,Mujer,9745.14
5275,Hombre,6355.89
5276,Hombre,11725.11
5277,Hombre,1582.8
5278,Mujer,1000.0
5279,Hombre,4708.56
5280,Hombre,8555.34
5281,Mujer,3715.13
5282,Hombre,11165.74
5283,Mujer,11221.03
5284,Hombre,10898.1
5285,Hombre,15484.54
5286,Mujer,8471.22
5287,Mujer,1123.96
5288,Hombre,14335.19
5289,Hombre,5476.8
5290,Hombre,12296.88
5291,Mujer,13681.8
5292,Hombre,10255.1
5293,Hombre,1467.29
5294,Hombre,4068.05
5295,Mujer,12552.35
5296,Mujer,5838.95
5297,Mujer,6958.08
5298,Hombre,11614.71
5299,Hombre,11333.45
5300,Hombre,9454.6
5301,Hombre,7260.99
5302,Hombre,6792.99
5303,Mujer,10460.54
5304,Mujer,9091.06
5305,Mujer,5442.15
5306,Hombre,13069.51
5307,Hombre,7619.35
5308,Mujer,2767.52
5309,Hombre,4784.63
5310,Mujer,2195.67
5311,Mujer,5374.15
5312,Mujer,12151.76
5313,Mujer,2977.07
5314,Hombre,9048.14
5315,Hombre,5244.9
5316,Mujer,5428.61
5317,Hombre,1404.81
5318,Hombre,7207.58
5319,Mujer,5728.33
5320,Mujer,9031.3
5321,Hombre,9204.76
5322,Mujer,1207.24
5323,Mujer,11478.89
5324,Hombre,9146.36
5325,Hombre,9092.77
5326,Hombre,8158.68
5327,Mujer,4270.09
5328,Hombre,9180.11
5329,Hombre,10340.15
5330,Hombre,1000.0
5331,Mujer,4175.58
5332,Hombre,7052.74
5333,Mujer,7752.77
5334,Mujer,11969.9
5335,Hombre,4727.17
5336,Hombre,5959.17
5337,Mujer,4293.6
5338,Mujer,2993.13
5339,Mujer,5037.66
5340,Mujer,10068.61
5341,Hombre,3457.74
5342,Hombre,10125.16
5343,Hombre,1000.0
5344,Hombre,5673.98
5345,Mujer,5117.3
5346,Mujer,14136.87
5347,Mujer,5363.39
5348,Hombre,1000.0
5349,Hombre,1000.0
5350,Hombre,8353.13
5351,Mujer,9361.97
5352,Hombre,9889.55
5353,Hombre,8954.07
5354,Hombre,13430.17
5355,Mujer,4171.84
5356,Hombre,12227.1
5357,Hombre,1000.0
5358,Hombre,4127.73
5359,Mujer,1000.0
5360,Hombre,6963.2
5361,Hombre,7991.82
5362,Mujer,7113.46
5363,Hombre,8478.48
5364,Mujer,2426.01
5365,Hombre,7343.92
5366,Mujer,1000.0
5367,Mujer,12734.53
5368,Hombre,6833.68
5369,Hombre,6000.01
5370,Hombre,15350.23
5371,Mujer,1009.89
5372,Hombre,3134.86
5373,Hombre,3267.01
5374,Mujer,6294.58
5375,Mujer,8542.34
5376,Hombre,11528.54
5377,Hombre,19773.98
5378,Mujer,1000.0
5379,Hombre,10939.31
5380,Mujer,4092.91
5381,Hombre,5561.13
5382,Mujer,3811.03
5383,Mujer,2510.54
5384,Hombre,15780.36
5385,Hombre,11990.34
5386,Hombre,8304.38
5387,Hombre,14279.57
5388,Mujer,1000.0
5389,Mujer,1000.0
5390,Hombre,1000.0
5391,Hombre,5052.63
5392,Mujer,7327.64
5393,Hombre,8662.86
5394,Hombre,8872.04
5395,Mujer,1000.0
5396,Hombre,11814.2
5397,Mujer,7678.32
5398,Hombre,11498.74
5399,Mujer,1000.0
5400,Mujer,8001.71
5401,Mujer,1255.06
5402,Hombre,6412.05
5403,Mujer,9004.64
5404,Mujer,7009.92
5405,Mujer,2768.07
5406,Hombre,8228.23
5407,Mujer,1000.0
5408,Mujer,11776.2
5409,Hombre,7276.22
5410,Hombre,13233.47
5411,Hombre,5830.61
5412,Mujer,4243.91
5413,Hombre,4761.16
5414,Mujer,10542.78
5415,Mujer,3407.56
5416,Mujer,9500.68
5417,Mujer,4878.96
5418,Hombre,1000.0
5419,Hombre,5633.59
5420,Mujer,1294.01
5421,Hombre,8352.56
5422,Hombre,2843.17
5423,Mujer,10766.89
5424,Mujer,6190.16
5425,Hombre,7400.82
5426,Hombre,11151.51
5427,Hombre,12537.58
5428,Hombre,8109.56
5429,Hombre,4729.6
5430,Hombre,1000.0
5431,Hombre,5112.78
5432,Hombre,5422.54
5433,Hombre,8681.76
5434,Mujer,5046.84
5435,Mujer,9695.7
5436,Mujer,3841.58
5437,Mujer,6343.31
5438,Mujer,11927.94
5439,Mujer,8138.21
5440,Hombre,7929.83
5441,Mujer,3891.25
5442,Hombre,5350.46
5443,Mujer,2772.24
5444,Mujer,4165.47
5445,Mujer,10000.5
5446,Mujer,5601.5
5447,Mujer,1000.0
5448,Mujer,14556.76
5449,Hombre,9639.84
5450,Hombre,1868.75
5451,Mujer,4611.68
5452,Mujer,7098.99
5453,Mujer,14270.66
5454,Hombre,3213.49
5455,Hombre,12592.18
5456,Mujer,12897.69
5457,Mujer,3771.06
5458,Hombre,6951.19
5459,Hombre,3536.61
5460,Hombre,7284.42
5461,Mujer,6435.35
5462,Hombre,11168.42
5463,Hombre,13105.83
5464,Hombre,4833.57
5465,Mujer,1000.0
5466,Hombre,8104.4
5467,Hombre,9520.92
5468,Hombre,9322.38
5469,Mujer,5129.97
5470,Mujer,7161.38
5471,Hombre,15019.5
5472,Hombre,9917.8
5473,Hombre,6519.84
5474,Mujer,4349.11
5475,Hombre,7435.66
5476,Mujer,13965.33
5477,Mujer,5775.15
5478,Mujer,6510.93
5479,Hombre,6029.59
5480,Hombre,13145.43
5481,Mujer,15419.27
5482,Hombre,10227.76
5483,Hombre,8572.48
5484,Mujer,6765.52
5485,Hombre,1000.0
5486,Mujer,9953.18
5487,Mujer,7203.75
5488,Mujer,8527.54
5489,Hombre,4998.42
5490,Mujer,4869.94
5491,Mujer,4750.39
5492,Mujer,11197.3
5493,Hombre,6495.58
5494,Mujer,15971.97
5495,Hombre,10138.88
5496,Hombre,2459.43
5497,Mujer,6021.54
5498,Mujer,3667.46
5499,Mujer,1000.0
5500,Hombre,15397.62
5501,Hombre,11364.14
5502,Mujer,8999.43
5503,Mujer,7344.32
5504,Hombre,1980.92
5505,Mujer,4423.72
5506,Mujer,10388.01
5507,Hombre,3469.51
5508,Mujer,1000.0
5509,Hombre,7178.02
5510,Mujer,5962.09
5511,Mujer,7210.04
5512,Hombre,11478.33
5513,Hombre,11069.23
5514,Mujer,7764.46
5515,Hombre,13579.89
5516,Hombre,1364.64
5517,Mujer,8870.62
5518,Mujer,9419.42
5519,Hombre,2621.97
5520,Hombre,1437.08
5521,Hombre,4843.26
5522,Hombre,5223.06
5523,Mujer,9990.39
5524,Mujer,3834.58
5525,Mujer,2746.43
5526,Hombre,5447.65
5527,Hombre,13233.85
5528,Mujer,6658.7
5529,Mujer,5793.37
5530,Hombre,7704.98
5531,Hombre,14014.27
5532,Mujer,3228.73
5533,Mujer,12519.79
5534,Hombre,9147.23
5535,Hombre,7478.11
5536,Hombre,19454.05
5537,Hombre,3449.62
5538,Hombre,6608.41
5539,Mujer,1054.06
5540,Hombre,12486.08
5541,Mujer,14201.35
5542,Hombre,15714.65
5543,Hombre,13707.77
5544,Mujer,5710.71
5545,Hombre,6556.42
5546,Hombre,1000.0
5547,Mujer,15761.43
5548,Mujer,8710.4
5549,Hombre,5986.19
5550,Mujer,12576.26
5551,Mujer,2222.56
5552,Hombre,10029.8
5553,Mujer,5823.17
5554,Mujer,9474.05
5555,Hombre,7913.92
5556,Hombre,1670.82
5557,Mujer,6940.09
5558,Hombre,12919.89
5559,Mujer,6468.53
5560,Hombre,11688.02
5561,Mujer,1895.12
5562,Hombre,8081.83
5563,Hombre,5389.7
5564,Hombre,11561.41
5565,Hombre,8341.71
5566,Mujer,9705.33
5567,Hombre,13094.7
5568,Hombre,11312.28
5569,Mujer,7829.03
5570,Mujer,2108.04
5571,Hombre,8187.46
5572,Hombre,5801.09
5573,Mujer,5051.71
5574,Hombre,6514.6
5575,Mujer,2190.33
5576,Hombre,1000.0
5577,Mujer,3593.36
5578,Mujer,7470.21
5579,Mujer,1000.0
5580,Hombre,8270.57
5581,Mujer,15151.21
5582,Mujer,11203.75
5583,Hombre,15595.94
5584,Mujer,8360.08
5585,Mujer,11853.79
5586,Mujer,3342.16
5587,Mujer,3700.47
5588,Hombre,1000.0
5589,Hombre,13537.65
5590,Hombre,15131.46
5591,Hombre,5710.7
5592,Mujer,5457.22
5593,Mujer,3207.62
5594,Hombre,9921.94
5595,Mujer,11662.2
5596,Hombre,1000.0
5597,Hombre,10042.47
5598,Mujer,5354.98
5599,Mujer,7110.27
5600,Mujer,8665.47
5601,Hombre,7353.09
5602,Hombre,7733.86
5603,Hombre,7237.56
5604,Hombre,12566.42
5605,Hombre,10084.42
5606,Mujer,7592.63
5607,Mujer,1000.0
5608,Hombre,6496.39
5609,Mujer,10644.01
5610,Mujer,6769.63
5611,Mujer,9567.89
5612,Hombre,16149.3
5613,Mujer,11273.73
5614,Hombre,8619.21
5615,Hombre,5900.55
5616,Mujer,1000.0
5617,Mujer,5842.27
5618,Hombre,6732.94
5619,Hombre,9956.65
5620,Hombre,7507.43
5621,Mujer,5158.27
5622,Mujer,1000.0
5623,Mujer,2370.14
5624,Hombre,10344.93
5625,Hombre,15921.58
5626,Hombre,7761.14
5627,Hombre,9675.15
5628,Hombre,12486.15
5629,Hombre,4550.98
5630,Hombre,9850.66
5631,Mujer,3267.79
5632,Hombre,12091.71
5633,Hombre,8881.31
5634,Mujer,7943.03
5635,Mujer,3078.31
5636,Hombre,11381.65
5637,Hombre,17581.21
5638,Mujer,2064.4
5639,Mujer,5071.08
5640,Mujer,7642.23
5641,Hombre,11738.83
5642,Hombre,5682.04
5643,Mujer,1000.0
5644,Hombre,14316.35
5645,Mujer,10022.28
5646,Hombre,1000.0
5647,Hombre,5465.94
5648,Hombre,15256.82
5649,Mujer,13115.08
5650,Mujer,10823.88
5651,Hombre,7407.49
5652,Mujer,6973.44
5653,Mujer,6010.83
5654,Hombre,13277.08
5655,Mujer,2658.71
5656,Hombre,4573.9
5657,Hombre,12746.24
5658,Mujer,6400.37
5659,Mujer,12803.1
5660,Mujer,3578.2
5661,Hombre,7953.5
5662,Hombre,4049.14
5663,Mujer,6633.13
5664,Hombre,1546.54
5665,Mujer,4405.65
5666,Hombre,1736.86
5667,Hombre,11322.65
5668,Mujer,9824.65
5669,Mujer,1000.0
5670,Hombre,14202.49
5671,Hombre,19438.37
5672,Hombre,8407.03
5673,Hombre,5314.99
5674,Mujer,19309.49
5675,Hombre,2264.64
5676,Mujer,6690.48
5677,Hombre,9008.3
5678,Hombre,14253.16
5679,Hombre,9818.83
5680,Mujer,4356.15
5681,Mujer,2319.67
5682,Mujer,5061.8
5683,Hombre,3668.83
5684,Hombre,8415.21
5685,Mujer,4061.12
5686,Hombre,1476.83
5687,Hombre,13848.16
5688,Mujer,4360.47
5689,Hombre,2493.38
5690,Hombre,7442.83
5691,Hombre,8507.67
5692,Mujer,1000.0
5693,Mujer,8092.41
5694,Mujer,1887.79
5695,Mujer,14299.63
5696,Mujer,8957.82
5697,Hombre,6400.45
5698,Mujer,3246.75
5699,Mujer,6127.65
5700,Hombre,10957.56
5701,Mujer,6485.28
5702,Hombre,7222.79
5703,Mujer,6862.67
5704,Mujer,3882.63
5705,Mujer,5055.57
5706,Hombre,1000.0
5707,Mujer,10981.77
5708,Mujer,7944.59
5709,Hombre,4719.45
5710,Hombre,16744.31
5711,Mujer,6991.57
5712,Mujer,1937.35
5713,Mujer,10455.32
5714,Hombre,9991.22
5715,Mujer,8375.61
5716,Hombre,6284.1
5717,Mujer,8627.23
5718,Hombre,7022.09
5719,Hombre,10701.74
5720,Mujer,1000.0
5721,Hombre,6247.57
5722,Hombre,15949.7
5723,Hombre,4748.2
5724,Mujer,3882.73
5725,Mujer,4584.17
5726,Hombre,2733.37
5727,Hombre,1000.0
5728,Mujer,5562.36
5729,Hombre,8811.37
5730,Mujer,6363.73
5731,Mujer,5948.05
5732,Hombre,8393.68
5733,Hombre,12802.79
5734,Mujer,5742.99
5735,Hombre,5616.63
5736,Hombre,6934.94
5737,Hombre,10807.06
5738,Mujer,12954.12
5739,Mujer,3773.35
5740,Mujer,7045.2
5741,Hombre,9722.61
5742,Hombre,3733.4
5743,Mujer,6691.88
5744,Mujer,1000.0
5745,Hombre,1000.0
5746,Mujer,8250.36
5747,Hombre,6472.56
5748,Hombre,9110.26
5749,Mujer,6519.47
5750,Mujer,2206.2
5751,Hombre,7996.36
5752,Mujer,1051.04
5753,Hombre,14459.38
5754,Hombre,2098.13
5755,Hombre,7318.97
5756,Hombre,3509.78
5757,Mujer,9166.9
5758,Hombre,6708.56
5759,Mujer,4266.0
5760,Mujer,10439.41
5761,Hombre,8332.44
5762,Mujer,8924.9
5763,Mujer,2184.03
5764,Hombre,1878.32
5765,Mujer,7082.44
5766,Mujer,5165.19
5767,Mujer,9418.96
5768,Hombre,7840.41
5769,Hombre,9122.84
5770,Mujer,1000.0
5771,Hombre,16697.97
5772,Hombre,7460.91
5773,Mujer,9739.14
5774,Hombre,4437.59
5775,Mujer,7986.04
5776,Hombre,2337.2
5777,Mujer,8634.31
5778,Hombre,6598.12
5779,Hombre,8331.36
5780,Hombre,11340.88
5781,Mujer,1053.57
5782,Mujer,3519.79
5783,Mujer,8657.96
5784,Hombre,17642.0
5785,Mujer,5978.63
5786,Hombre,10860.11
5787,Hombre,7718.63
5788,Hombre,16940.11
5789,Mujer,1000.0
5790,Hombre,8625.79
5791,Hombre,1000.0
5792,Hombre,1000.0
5793,Hombre,9538.58
5794,Hombre,8827.74
5795,Hombre,6918.23
5796,Mujer,6122.13
5797,Mujer,20542.35
5798,Hombre,7038.21
5799,Hombre,10495.56
5800,Mujer,3677.86
5801,Mujer,7928.55
5802,Mujer,5527.95
5803,Mujer,4752.67
5804,Mujer,14785.04
5805,Hombre,13497.33
5806,Mujer,7215.36
5807,Hombre,1000.0
5808,Hombre,6575.46
5809,Mujer,18763.62
5810,Hombre,7162.02
5811,Mujer,11564.48
5812,Hombre,14688.74
5813,Hombre,9185.34
5814,Mujer,2811.8
5815,Hombre,1000.0
5816,Mujer,9678.73
5817,Hombre,4533.6
5818,Mujer,7392.68
5819,Hombre,2575.81
5820,Mujer,5406.43
5821,Hombre,8351.74
5822,Hombre,9408.67
5823,Hombre,3183.3
5824,Hombre,13586.1
5825,Mujer,3913.97
5826,Hombre,1000.0
5827,Hombre,7709.39
5828,Mujer,6754.69
5829,Hombre,8922.65
5830,Mujer,12729.6
5831,Mujer,5535.98
5832,Hombre,7661.71
5833,Hombre,3235.67
5834,Mujer,10292.49
5835,Hombre,9029.39
5836,Mujer,4709.88
5837,Mujer,1000.0
5838,Mujer,13099.85
5839,Hombre,2675.44
5840,Hombre,5539.25
5841,Hombre,9812.55
5842,Mujer,1215.49
5843,Hombre,1479.21
5844,Hombre,1000.0
5845,Hombre,11444.49
5846,Mujer,4146.66
5847,Mujer,19772.72
5848,Hombre,3725.4
5849,Hombre,4053.47
5850,Hombre,5655.73
5851,Hombre,9294.11
5852,Mujer,4484.08
5853,Mujer,9355.49
5854,Hombre,3796.35
5855,Mujer,1000.0
5856,Mujer,1000.0
5857,Mujer,1000.0
5858,Mujer,4268.69
5859,Hombre,6845.59
5860,Hombre,5358.53
5861,Hombre,13795.33
5862,Hombre,13726.14
5863,Hombre,6693.39
5864,Hombre,1000.0
5865,Hombre,5649.83
5866,Mujer,3900.8
5867,Hombre,5242.89
5868,Hombre,5060.26
5869,Hombre,5259.42
5870,Hombre,6460.56
5871,Hombre,5340.07
5872,Hombre,9137.45
5873,Hombre,9821.66
5874,Mujer,2502.1
5875,Hombre,13919.79
5876,Hombre,3789.72
5877,Hombre,1000.0
5878,Hombre,9913.5
5879,Hombre,4521.66
5880,Hombre,9645.81
5881,Mujer,1000.0
5882,Mujer,12866.05
5883,Hombre,11225.32
5884,Mujer,1000.0
5885,Hombre,1545.5
5886,Hombre,15725.2
5887,Mujer,3281.79
5888,Mujer,2846.17
5889,Mujer,1000.0
5890,Hombre,6621.5
5891,Mujer,5575.26
5892,Mujer,9819.72
5893,Hombre,1904.15
5894,Mujer,1000.0
5895,Mujer,8629.33
5896,Mujer,11130.29
5897,Hombre,1129.81
5898,Mujer,11466.81
5899,Hombre,8368.94
5900,Hombre,13113.12
5901,Mujer,6284.01
5902,Hombre,1000.0
5903,Hombre,7516.15
5904,Hombre,12970.65
5905,Mujer,2578.14
5906,Mujer,4854.16
5907,Hombre,7407.4
5908,Mujer,1000.0
5909,Hombre,15721.06
5910,Hombre,4143.81
5911,Hombre,10475.81
5912,Hombre,7809.84
5913,Mujer,12259.29
5914,Hombre,10027.25
5915,Hombre,7142.84
5916,Hombre,4179.18
5917,Hombre,11790.33
5918,Mujer,1000.0
5919,Mujer,9506.51
5920,Mujer,1654.3
5921,Hombre,13835.28
5922,Hombre,8925.85
5923,Mujer,9498.56
5924,Hombre,8568.95
5925,Hombre,1000.0
5926,Hombre,4326.72
5927,Hombre,11225.75
5928,Mujer,7349.95
5929,Mujer,11914.45
5930,Hombre,10014.74
5931,Mujer,2249.84
5932,Hombre,4617.71
5933,Mujer,7063.13
5934,Mujer,1000.0
5935,Hombre,15730.49
5936,Mujer,8587.86
5937,Mujer,12121.66
5938,Hombre,1087.28
5939,Mujer,12200.54
5940,Hombre,18241.75
5941,Mujer,1000.0
5942,Hombre,11671.31
5943,Hombre,8204.99
5944,Hombre,1250.05
5945,Mujer,8817.98
5946,Mujer,10351.21
5947,Hombre,5494.93
5948,Mujer,11846.62
5949,Mujer,1000.0
5950,Hombre,1473.6
5951,Hombre,8814.69
5952,Mujer,6714.23
5953,Hombre,4975.42
5954,Mujer,10243.17
5955,Mujer,8989.02
5956,Mujer,10461.63
5957,Hombre,7645.89
5958,Hombre,10911.61
5959,Hombre,6194.57
5960,Mujer,15842.18
5961,Hombre,4543.54
5962,Mujer,16073.84
5963,Mujer,6757.0
5964,Hombre,2010.2
5965,Mujer,12756.36
5966,Hombre,8766.56
5967,Hombre,12030.06
5968,Hombre,13707.35
5969,Hombre,9720.8
5970,Mujer,3934.92
5971,Mujer,10990.71
5972,Hombre,8203.4
5973,Mujer,9686.36
5974,Mujer,1000.0
5975,Hombre,10211.42
5976,Hombre,5326.36
5977,Mujer,14039.89
5978,Hombre,11003.89
5979,Hombre,9279.36
5980,Hombre,10388.39
5981,Mujer,2107.02
5982,Hombre,15504.66
5983,Mujer,15561.17
5984,Mujer,8368.11
5985,Mujer,13756.82
5986,Mujer,4038.83
5987,Mujer,3012.99
5988,Hombre,8384.16
5989,Mujer,8557.23
5990,Hombre,6427.06
5991,Hombre,10619.96
5992,Mujer,7978.75
5993,Mujer,2107.62
5994,Hombre,10534.57
5995,Hombre,12085.88
5996,Hombre,8971.61
5997,Mujer,11786.92
5998,Hombre,2721.68
5999,Hombre,10305.78
6000,Hombre,2933.74
6001,Hombre,3186.63
6002,Mujer,3760.81
6003,Hombre,3960.73
6004,Hombre,5734.02
6005,Hombre,7236.32
6006,Mujer,10367.2
6007,Hombre,6754.78
6008,Mujer,1000.0
6009,Hombre,13330.31
6010,Hombre,4433.09
6011,Mujer,6335.76
6012,Hombre,10209.41
6013,Mujer,7498.25
6014,Mujer,11523.81
6015,Mujer,8755.51
6016,Hombre,4324.11
6017,Mujer,16403.53
6018,Mujer,7474.5
6019,Hombre,7536.97
6020,Mujer,10937.66
6021,Mujer,7722.53
6022,Hombre,9996.53
6023,Hombre,19414.83
6024,Hombre,6961.95
6025,Hombre,6770.08
6026,Hombre,8724.6
6027,Mujer,11421.82
6028,Hombre,1420.6
6029,Hombre,1000.0
6030,Hombre,5557.98
6031,Hombre,1000.0
6032,Mujer,4688.26
6033,Mujer,8861.25
6034,Mujer,2591.63
6035,Hombre,1779.28
6036,Hombre,8512.02
6037,Mujer,10481.45
6038,Mujer,1000.0
6039,Hombre,11891.05
6040,Hombre,11877.88
6041,Hombre,12493.38
6042,Mujer,12083.16
6043,Mujer,16509.06
6044,Hombre,6597.59
6045,Hombre,8693.07
6046,Hombre,6326.03
6047,Mujer,6608.9
6048,Mujer,13497.93
6049,Mujer,1000.0
6050,Mujer,2725.28
6051,Hombre,14397.31
6052,Mujer,11190.16
6053,Hombre,6565.91
6054,Mujer,10444.81
6055,Hombre,9735.47
6056,Mujer,13351.24
6057,Hombre,8535.29
6058,Hombre,12815.34
6059,Hombre,20089.05
6060,Hombre,10891.45
6061,Hombre,8421.98
6062,Mujer,9851.01
6063,Mujer,4956.24
6064,Hombre,18945.85
6065,Mujer,7410.32
6066,Mujer,5371.8
6067,Hombre,4439.4
6068,Hombre,13137.49
6069,Mujer,10502.34
6070,Hombre,5961.91
6071,Hombre,10794.03
6072,Hombre,1411.5
6073,Hombre,9032.37
6074,Hombre,10237.4
6075,Mujer,14282.98
6076,Mujer,3131.32
6077,Mujer,1000.0
6078,Mujer,2570.57
6079,Hombre,2185.44
6080,Mujer,12614.96
6081,Hombre,15168.88
6082,Hombre,9640.97
6083,Hombre,13695.83
6084,Mujer,7202.81
6085,Mujer,6172.0
6086,Mujer,5101.33
6087,Hombre,6803.24
6088,Hombre,1234.89
6089,Hombre,9389.15
6090,Mujer,6418.5
6091,Hombre,11554.12
6092,Mujer,7020.86
6093,Hombre,7467.83
6094,Mujer,2679.63
6095,Hombre,8524.69
6096,Hombre,11522.07
6097,Hombre,3054.97
6098,Hombre,8593.63
6099,Mujer,7648.69
6100,Hombre,4968.71
6101,Mujer,3954.65
6102,Hombre,9237.75
6103,Hombre,3099.61
6104,Hombre,9774.66
6105,Mujer,2570.91
6106,Hombre,12982.84
6107,Mujer,17120.22
6108,Hombre,4326.59
6109,Mujer,9003.94
6110,Hombre,4929.66
